SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON
42006,1610612741,CHI,Chicago Bulls,0040600203,2007-05-10,CHI vs. DET,L,241,74,28,83,0.337,2,13,0.154,16,26,0.615,22,38,60,12,3,6,12,17,-7.0,2006-07
42006,1610612765,DET,Detroit Pistons,0040600203,2007-05-10,DET @ CHI,W,241,81,32,81,0.395,6,21,0.286,11,17,0.647,10,33,43,20,7,10,8,19,7.0,2006-07
42006,1610612762,UTA,Utah Jazz,0040600222,2007-05-09,UTA vs. GSW,W,265,127,46,87,0.529,7,16,0.438,28,33,0.848,19,41,60,31,6,8,23,29,10.0,2006-07
42006,1610612744,GSW,Golden State Warriors,0040600222,2007-05-09,GSW @ UTA,L,265,117,38,90,0.422,15,40,0.375,26,37,0.703,13,19,32,15,13,6,12,29,-10.0,2006-07
42006,1610612756,PHX,Phoenix Suns,0040600232,2007-05-08,PHX vs. SAS,W,239,101,40,76,0.526,4,10,0.4,17,19,0.895,6,33,39,25,10,6,16,14,20.0,2006-07
42006,1610612759,SAS,San Antonio Spurs,0040600232,2007-05-08,SAS @ PHX,L,242,81,33,77,0.429,6,18,0.333,9,16,0.563,12,28,40,14,9,5,18,18,-20.0,2006-07
42006,1610612751,NJN,New Jersey Nets,0040600212,2007-05-08,NJN @ CLE,L,239,92,34,65,0.523,8,14,0.571,16,25,0.64,3,29,32,22,4,1,16,25,-10.0,2006-07
42006,1610612739,CLE,Cleveland Cavaliers,0040600212,2007-05-08,CLE vs. NJN,W,241,102,38,85,0.447,6,23,0.261,20,33,0.606,19,30,49,19,10,2,8,20,10.0,2006-07
42006,1610612765,DET,Detroit Pistons,0040600202,2007-05-07,DET vs. CHI,W,240,108,41,78,0.526,10,19,0.526,16,23,0.696,15,36,51,25,4,1,21,36,21.0,2006-07
42006,1610612741,CHI,Chicago Bulls,0040600202,2007-05-07,CHI @ DET,L,239,87,23,67,0.343,4,20,0.2,37,52,0.712,8,22,30,19,9,5,13,24,-21.0,2006-07
42006,1610612744,GSW,Golden State Warriors,0040600221,2007-05-07,GSW @ UTA,L,240,112,41,90,0.456,12,31,0.387,18,25,0.72,14,22,36,20,14,6,16,25,-4.0,2006-07
42006,1610612762,UTA,Utah Jazz,0040600221,2007-05-07,UTA vs. GSW,W,240,116,42,88,0.477,8,23,0.348,24,32,0.75,20,34,54,24,9,8,20,25,4.0,2006-07
42006,1610612756,PHX,Phoenix Suns,0040600231,2007-05-06,PHX vs. SAS,L,239,106,39,84,0.464,6,14,0.429,22,27,0.815,8,27,35,18,4,5,7,24,-4.0,2006-07
42006,1610612751,NJN,New Jersey Nets,0040600211,2007-05-06,NJN @ CLE,L,240,77,29,78,0.372,5,20,0.25,14,16,0.875,9,28,37,20,6,5,14,17,-4.0,2006-07
42006,1610612739,CLE,Cleveland Cavaliers,0040600211,2007-05-06,CLE vs. NJN,W,240,81,35,87,0.402,5,17,0.294,6,11,0.545,20,31,51,21,8,9,16,17,4.0,2006-07
42006,1610612759,SAS,San Antonio Spurs,0040600231,2007-05-06,SAS @ PHX,W,239,111,41,82,0.5,7,16,0.438,22,33,0.667,14,35,49,18,4,6,15,25,4.0,2006-07
42006,1610612741,CHI,Chicago Bulls,0040600201,2007-05-05,CHI @ DET,L,242,69,23,70,0.329,5,17,0.294,18,28,0.643,11,27,38,13,7,2,21,19,-26.0,2006-07
42006,1610612765,DET,Detroit Pistons,0040600201,2007-05-05,DET vs. CHI,W,242,95,36,82,0.439,8,18,0.444,15,18,0.833,14,32,46,24,12,4,15,25,26.0,2006-07
42006,1610612745,HOU,Houston Rockets,0040600177,2007-05-05,HOU vs. UTA,L,240,99,34,73,0.466,7,21,0.333,24,33,0.727,9,24,33,22,7,7,8,20,-4.0,2006-07
42006,1610612762,UTA,Utah Jazz,0040600177,2007-05-05,UTA @ HOU,W,240,103,40,78,0.513,5,11,0.455,18,24,0.75,10,30,40,28,4,2,10,25,4.0,2006-07
42006,1610612761,TOR,Toronto Raptors,0040600126,2007-05-04,TOR @ NJN,L,239,97,36,74,0.486,6,10,0.6,19,25,0.76,3,27,30,20,10,5,11,21,-1.0,2006-07
42006,1610612751,NJN,New Jersey Nets,0040600126,2007-05-04,NJN vs. TOR,W,241,98,32,65,0.492,10,19,0.526,24,29,0.828,7,33,40,24,6,2,19,19,1.0,2006-07
42006,1610612744,GSW,Golden State Warriors,0040600146,2007-05-03,GSW vs. DAL,W,239,111,37,79,0.468,14,30,0.467,23,30,0.767,16,37,53,24,11,3,13,16,25.0,2006-07
42006,1610612762,UTA,Utah Jazz,0040600176,2007-05-03,UTA vs. HOU,W,240,94,35,72,0.486,7,15,0.467,17,19,0.895,4,34,38,23,8,7,11,22,12.0,2006-07
42006,1610612742,DAL,Dallas Mavericks,0040600146,2007-05-03,DAL @ GSW,L,240,86,32,85,0.376,12,37,0.324,10,13,0.769,10,28,38,20,4,2,15,26,-25.0,2006-07
42006,1610612745,HOU,Houston Rockets,0040600176,2007-05-03,HOU @ UTA,L,240,82,29,67,0.433,6,21,0.286,18,23,0.783,7,30,37,16,4,1,19,21,-12.0,2006-07
42006,1610612756,PHX,Phoenix Suns,0040600155,2007-05-02,PHX vs. LAL,W,241,119,40,86,0.465,8,23,0.348,31,39,0.795,12,28,40,23,10,3,14,23,9.0,2006-07
42006,1610612747,LAL,Los Angeles Lakers,0040600155,2007-05-02,LAL @ PHX,L,241,110,43,90,0.478,4,17,0.235,20,28,0.714,15,30,45,7,9,3,15,32,-9.0,2006-07
42006,1610612743,DEN,Denver Nuggets,0040600165,2007-05-02,DEN @ SAS,L,240,78,29,77,0.377,7,15,0.467,13,17,0.765,14,28,42,16,5,6,16,19,-15.0,2006-07
42006,1610612759,SAS,San Antonio Spurs,0040600165,2007-05-02,SAS vs. DEN,W,240,93,38,80,0.475,10,21,0.476,7,14,0.5,12,28,40,25,7,5,10,16,15.0,2006-07
42006,1610612742,DAL,Dallas Mavericks,0040600145,2007-05-01,DAL vs. GSW,W,241,118,40,79,0.506,10,21,0.476,28,36,0.778,11,33,44,22,7,2,14,23,7.0,2006-07
42006,1610612744,GSW,Golden State Warriors,0040600145,2007-05-01,GSW @ DAL,L,239,112,39,83,0.47,16,35,0.457,18,26,0.692,11,27,38,23,8,1,15,28,-7.0,2006-07
42006,1610612751,NJN,New Jersey Nets,0040600125,2007-05-01,NJN @ TOR,L,240,96,32,72,0.444,9,26,0.346,23,29,0.793,9,27,36,21,5,3,12,26,-2.0,2006-07
42006,1610612761,TOR,Toronto Raptors,0040600125,2007-05-01,TOR vs. NJN,W,242,98,34,69,0.493,5,12,0.417,25,29,0.862,5,31,36,12,3,6,10,25,2.0,2006-07
42006,1610612764,WAS,Washington Wizards,0040600114,2007-04-30,WAS vs. CLE,L,239,90,34,80,0.425,6,19,0.316,16,18,0.889,6,29,35,20,4,0,12,21,-7.0,2006-07
42006,1610612762,UTA,Utah Jazz,0040600175,2007-04-30,UTA @ HOU,L,241,92,37,79,0.468,5,12,0.417,13,18,0.722,9,30,39,27,6,7,14,18,-4.0,2006-07
42006,1610612745,HOU,Houston Rockets,0040600175,2007-04-30,HOU vs. UTA,W,241,96,35,75,0.467,12,24,0.5,14,18,0.778,10,32,42,25,12,5,16,17,4.0,2006-07
42006,1610612739,CLE,Cleveland Cavaliers,0040600114,2007-04-30,CLE @ WAS,W,240,97,32,75,0.427,5,16,0.313,28,31,0.903,10,36,46,19,9,3,10,18,7.0,2006-07
42006,1610612759,SAS,San Antonio Spurs,0040600164,2007-04-30,SAS @ DEN,W,242,96,37,81,0.457,8,25,0.32,14,20,0.7,10,31,41,25,10,2,10,17,7.0,2006-07
42006,1610612743,DEN,Denver Nuggets,0040600164,2007-04-30,DEN vs. SAS,L,239,89,37,78,0.474,2,16,0.125,13,16,0.813,7,34,41,23,5,4,16,23,-7.0,2006-07
42006,1610612748,MIA,Miami Heat,0040600134,2007-04-29,MIA vs. CHI,L,239,79,31,72,0.431,4,17,0.235,13,27,0.481,10,39,49,18,2,6,17,27,-13.0,2006-07
42006,1610612751,NJN,New Jersey Nets,0040600124,2007-04-29,NJN vs. TOR,W,241,102,36,76,0.474,14,27,0.519,16,22,0.727,8,34,42,29,9,4,17,25,21.0,2006-07
42006,1610612756,PHX,Phoenix Suns,0040600154,2007-04-29,PHX @ LAL,W,240,113,41,86,0.477,7,23,0.304,24,31,0.774,11,33,44,34,12,4,14,20,13.0,2006-07
42006,1610612742,DAL,Dallas Mavericks,0040600144,2007-04-29,DAL @ GSW,L,239,99,35,80,0.438,9,25,0.36,20,26,0.769,15,34,49,18,6,8,16,28,-4.0,2006-07
42006,1610612747,LAL,Los Angeles Lakers,0040600154,2007-04-29,LAL vs. PHX,L,239,100,39,88,0.443,9,27,0.333,13,17,0.765,10,29,39,21,6,6,20,25,-13.0,2006-07
42006,1610612741,CHI,Chicago Bulls,0040600134,2007-04-29,CHI @ MIA,W,240,92,32,84,0.381,9,21,0.429,19,24,0.792,10,32,42,18,11,2,5,22,13.0,2006-07
42006,1610612761,TOR,Toronto Raptors,0040600124,2007-04-29,TOR @ NJN,L,240,81,28,67,0.418,3,13,0.231,22,28,0.786,8,32,40,19,8,4,22,24,-21.0,2006-07
42006,1610612744,GSW,Golden State Warriors,0040600144,2007-04-29,GSW vs. DAL,W,241,103,34,74,0.459,12,31,0.387,23,37,0.622,10,24,34,16,8,4,10,23,4.0,2006-07
42006,1610612739,CLE,Cleveland Cavaliers,0040600113,2007-04-28,CLE @ WAS,W,240,98,38,76,0.5,6,13,0.462,16,18,0.889,14,34,48,24,3,3,14,16,6.0,2006-07
42006,1610612765,DET,Detroit Pistons,0040600104,2007-04-28,DET @ ORL,W,239,97,30,65,0.462,6,15,0.4,31,38,0.816,10,27,37,17,11,3,15,26,4.0,2006-07
42006,1610612753,ORL,Orlando Magic,0040600104,2007-04-28,ORL vs. DET,L,239,93,36,77,0.468,2,8,0.25,19,31,0.613,15,26,41,19,7,0,14,27,-4.0,2006-07
42006,1610612764,WAS,Washington Wizards,0040600113,2007-04-28,WAS vs. CLE,L,241,92,36,83,0.434,7,22,0.318,13,16,0.813,11,22,33,18,6,3,7,16,-6.0,2006-07
42006,1610612743,DEN,Denver Nuggets,0040600163,2007-04-28,DEN vs. SAS,L,241,91,33,77,0.429,3,12,0.25,22,30,0.733,15,31,46,19,3,4,14,16,-5.0,2006-07
42006,1610612762,UTA,Utah Jazz,0040600174,2007-04-28,UTA vs. HOU,W,241,98,35,76,0.461,2,8,0.25,26,33,0.788,11,27,38,22,7,6,11,25,13.0,2006-07
42006,1610612745,HOU,Houston Rockets,0040600174,2007-04-28,HOU @ UTA,L,240,85,32,76,0.421,6,20,0.3,15,20,0.75,11,29,40,19,6,2,15,26,-13.0,2006-07
42006,1610612759,SAS,San Antonio Spurs,0040600163,2007-04-28,SAS @ DEN,W,242,96,37,86,0.43,9,21,0.429,13,14,0.929,14,27,41,23,7,9,11,20,5.0,2006-07
42006,1610612748,MIA,Miami Heat,0040600133,2007-04-27,MIA vs. CHI,L,239,96,37,81,0.457,6,15,0.4,16,35,0.457,12,21,33,15,9,6,9,29,-8.0,2006-07
42006,1610612742,DAL,Dallas Mavericks,0040600143,2007-04-27,DAL @ GSW,L,241,91,31,80,0.388,4,15,0.267,25,37,0.676,17,27,44,16,9,3,16,25,-18.0,2006-07
42006,1610612751,NJN,New Jersey Nets,0040600123,2007-04-27,NJN vs. TOR,W,240,102,41,78,0.526,6,25,0.24,14,15,0.933,9,26,35,31,8,3,16,19,13.0,2006-07
42006,1610612741,CHI,Chicago Bulls,0040600133,2007-04-27,CHI @ MIA,W,241,104,35,71,0.493,5,15,0.333,29,37,0.784,6,38,44,20,5,4,18,29,8.0,2006-07
42006,1610612761,TOR,Toronto Raptors,0040600123,2007-04-27,TOR @ NJN,L,242,89,33,75,0.44,5,18,0.278,18,21,0.857,7,28,35,15,10,3,18,21,-13.0,2006-07
42006,1610612744,GSW,Golden State Warriors,0040600143,2007-04-27,GSW vs. DAL,W,240,109,39,81,0.481,6,23,0.261,25,34,0.735,12,34,46,16,8,7,14,31,18.0,2006-07
42006,1610612753,ORL,Orlando Magic,0040600103,2007-04-26,ORL vs. DET,L,239,77,31,74,0.419,3,8,0.375,12,21,0.571,8,31,39,16,3,3,13,22,-16.0,2006-07
42006,1610612747,LAL,Los Angeles Lakers,0040600153,2007-04-26,LAL vs. PHX,W,241,95,34,81,0.42,5,15,0.333,22,28,0.786,19,25,44,15,4,7,12,15,6.0,2006-07
42006,1610612765,DET,Detroit Pistons,0040600103,2007-04-26,DET @ ORL,W,240,93,34,78,0.436,8,13,0.615,17,23,0.739,12,35,47,15,8,6,8,19,16.0,2006-07
42006,1610612745,HOU,Houston Rockets,0040600173,2007-04-26,HOU @ UTA,L,240,67,21,64,0.328,6,19,0.316,19,26,0.731,9,34,43,11,6,7,19,20,-14.0,2006-07
42006,1610612756,PHX,Phoenix Suns,0040600153,2007-04-26,PHX @ LAL,L,239,89,36,75,0.48,9,22,0.409,8,12,0.667,6,29,35,30,2,4,15,18,-6.0,2006-07
42006,1610612762,UTA,Utah Jazz,0040600173,2007-04-26,UTA vs. HOU,W,240,81,33,85,0.388,2,15,0.133,13,18,0.722,15,29,44,19,12,4,11,19,14.0,2006-07
42006,1610612759,SAS,San Antonio Spurs,0040600162,2007-04-25,SAS vs. DEN,W,240,97,35,80,0.438,6,14,0.429,21,23,0.913,10,34,44,20,5,6,12,16,9.0,2006-07
42006,1610612764,WAS,Washington Wizards,0040600112,2007-04-25,WAS @ CLE,L,240,102,38,90,0.422,6,22,0.273,20,28,0.714,13,25,38,20,7,5,5,23,-7.0,2006-07
42006,1610612743,DEN,Denver Nuggets,0040600162,2007-04-25,DEN @ SAS,L,241,88,34,88,0.386,7,16,0.438,13,17,0.765,14,30,44,17,7,4,12,19,-9.0,2006-07
42006,1610612744,GSW,Golden State Warriors,0040600142,2007-04-25,GSW @ DAL,L,240,99,36,76,0.474,4,20,0.2,23,27,0.852,8,26,34,9,7,5,24,29,-13.0,2006-07
42006,1610612739,CLE,Cleveland Cavaliers,0040600112,2007-04-25,CLE vs. WAS,W,239,109,40,84,0.476,3,12,0.25,26,33,0.788,16,40,56,20,2,5,14,21,7.0,2006-07
42006,1610612742,DAL,Dallas Mavericks,0040600142,2007-04-25,DAL vs. GSW,W,242,112,37,76,0.487,1,16,0.063,37,43,0.86,12,29,41,15,14,9,15,23,13.0,2006-07
42006,1610612741,CHI,Chicago Bulls,0040600132,2007-04-24,CHI vs. MIA,W,239,107,43,78,0.551,11,17,0.647,10,12,0.833,10,28,38,28,11,5,18,19,18.0,2006-07
42006,1610612747,LAL,Los Angeles Lakers,0040600152,2007-04-24,LAL @ PHX,L,239,98,36,87,0.414,9,24,0.375,17,24,0.708,17,26,43,16,6,3,15,20,-28.0,2006-07
42006,1610612761,TOR,Toronto Raptors,0040600122,2007-04-24,TOR vs. NJN,W,240,89,31,76,0.408,6,15,0.4,21,25,0.84,11,33,44,12,9,3,10,17,6.0,2006-07
42006,1610612751,NJN,New Jersey Nets,0040600122,2007-04-24,NJN @ TOR,L,239,83,31,76,0.408,10,23,0.435,11,14,0.786,11,34,45,18,5,2,16,22,-6.0,2006-07
42006,1610612748,MIA,Miami Heat,0040600132,2007-04-24,MIA @ CHI,L,240,89,34,73,0.466,5,16,0.313,16,20,0.8,6,24,30,21,9,4,20,14,-18.0,2006-07
42006,1610612756,PHX,Phoenix Suns,0040600152,2007-04-24,PHX vs. LAL,W,240,126,50,92,0.543,11,26,0.423,15,19,0.789,12,33,45,30,8,6,8,21,28.0,2006-07
42006,1610612762,UTA,Utah Jazz,0040600172,2007-04-23,UTA @ HOU,L,240,90,38,84,0.452,1,9,0.111,13,17,0.765,11,31,42,26,4,6,12,29,-8.0,2006-07
